,hors,ws,wd,anno,mes,wp1
405,22,4.06,106.89,2009,7,0.085
406,23,3.31,106.88,2009,7,0.065
407,24,2.71,105.76,2009,7,0.19
444,13,2.63,107.86,2009,7,0.01
445,14,2.78,100.47,2009,7,0.035
446,15,2.96,99.57,2009,7,0.09
447,16,3.0,108.47,2009,7,0.115
448,17,2.99,119.37,2009,7,0.06
449,18,2.84,121.75,2009,7,0.05
450,19,2.5,105.79,2009,7,0.03
451,20,2.6,79.24,2009,7,0.0
452,21,3.07,64.73,2009,7,0.0
453,22,3.25,66.69,2009,7,0.04
454,23,3.15,77.91,2009,7,0.04
455,24,2.99,92.38,2009,7,0.09
492,13,4.03,100.69,2009,7,0.125
493,14,4.7,102.26,2009,7,0.085
494,15,5.39,103.22,2009,7,0.055
495,16,6.02,104.6,2009,7,0.085
496,17,6.55,105.64,2009,7,0.21100000000000002
497,18,6.94,105.46,2009,7,0.266
498,19,7.15,103.87,2009,7,0.185
499,20,7.08,103.03,2009,7,0.16
500,21,6.62,105.82,2009,7,0.075
501,22,5.84,115.42,2009,7,0.175
502,23,5.11,129.73,2009,7,0.12
503,24,4.49,141.54,2009,7,0.015
540,13,3.05,148.11,2009,7,0.05
541,14,2.1,140.57,2009,7,0.07
542,15,1.6,119.03,2009,7,0.005
543,16,1.74,105.26,2009,7,0.0
544,17,2.16,103.88,2009,7,0.03
545,18,2.64,104.45,2009,7,0.02
546,19,3.08,102.37,2009,7,0.075
547,20,3.52,99.6,2009,7,0.105
548,21,4.04,98.27,2009,7,0.16
549,22,4.66,99.29,2009,7,0.18
550,23,5.25,102.08,2009,7,0.231
551,24,5.66,106.3,2009,7,0.306
588,13,5.59,110.73,2009,7,0.28600000000000003
589,14,5.73,117.07,2009,7,0.24600000000000002
590,15,5.87,120.04,2009,7,0.306
591,16,5.96,117.93,2009,7,0.306
592,17,6.1,113.56,2009,7,0.306
593,18,6.36,110.8,2009,7,0.316
594,19,6.71,111.9,2009,7,0.381
595,20,7.0,114.6,2009,7,0.41100000000000003
596,21,7.04,116.18,2009,7,0.426
597,22,6.65,114.89,2009,7,0.391
598,23,5.97,111.27,2009,7,0.34600000000000003
599,24,5.17,106.63,2009,7,0.02
636,13,4.81,104.45,2009,7,0.271
637,14,3.97,103.19,2009,7,0.276
638,15,3.31,102.77,2009,7,0.226
639,16,2.97,102.65,2009,7,0.276
640,17,2.85,102.57,2009,7,0.21600000000000003
641,18,2.81,102.36,2009,7,0.145
642,19,2.73,101.99,2009,7,0.1
643,20,2.66,102.32,2009,7,0.07
644,21,2.71,104.43,2009,7,0.06
645,22,2.94,108.81,2009,7,0.06
646,23,3.22,115.48,2009,7,0.045
647,24,3.44,125.22,2009,7,0.045
684,13,4.65,146.93,2009,7,0.085
685,14,4.59,156.57,2009,7,0.085
686,15,4.47,165.05,2009,7,0.08
687,16,4.34,169.96,2009,7,0.095
688,17,4.19,171.52,2009,7,0.05
689,18,4.06,170.67,2009,7,0.035
690,19,3.98,168.6,2009,7,0.055
691,20,3.86,167.15,2009,7,0.04
692,21,3.56,168.4,2009,7,0.035
693,22,3.05,174.71,2009,7,0.02
694,23,2.59,184.79,2009,7,0.025
695,24,2.37,191.46,2009,7,0.316
732,13,2.53,197.94,2009,7,0.03
733,14,2.69,186.95,2009,7,0.045
734,15,2.8,176.97,2009,7,0.065
735,16,2.61,170.2,2009,7,0.075
736,17,2.23,165.86,2009,7,0.135
737,18,1.88,165.45,2009,7,0.185
738,19,1.73,171.74,2009,7,0.075
739,20,1.75,183.02,2009,7,0.005
740,21,1.81,196.7,2009,7,0.0
741,22,1.82,213.16,2009,7,0.0
742,23,1.88,231.58,2009,7,0.03
743,24,2.05,248.5,2009,7,0.03
780,13,1.98,298.06,2009,7,0.0
781,14,2.11,291.96,2009,7,0.0
782,15,2.38,288.63,2009,7,0.0
783,16,2.75,289.24,2009,7,0.0
784,17,3.1,292.57,2009,7,0.0
785,18,3.34,297.86,2009,7,0.015
786,19,3.42,305.03,2009,7,0.005
787,20,3.38,312.77,2009,7,0.025
788,21,3.27,319.11,2009,7,0.095
789,22,3.07,322.29,2009,7,0.085
790,23,2.84,322.84,2009,7,0.13
791,24,2.69,321.91,2009,7,0.06
828,13,2.31,325.09,2009,7,0.095
829,14,2.63,332.28,2009,7,0.095
830,15,3.05,336.29,2009,7,0.1
831,16,3.3,337.41,2009,7,0.16
832,17,3.37,337.62,2009,7,0.19
833,18,3.27,338.69,2009,7,0.165
834,19,3.09,341.9,2009,7,0.105
835,20,2.94,346.02,2009,7,0.09
836,21,2.93,348.24,2009,7,0.1
837,22,3.13,346.66,2009,7,0.095
838,23,3.43,344.13,2009,7,0.11
839,24,3.69,343.53,2009,7,0.11
876,13,3.61,340.33,2009,7,0.005
877,14,3.57,347.54,2009,7,0.0
878,15,3.67,358.51,2009,7,0.04
879,16,4.08,10.61,2009,7,0.165
880,17,4.7,20.52,2009,7,0.266
881,18,5.32,27.49,2009,7,0.326
882,19,5.74,32.1,2009,7,0.35100000000000003
883,20,5.8,34.83,2009,7,0.361
884,21,5.38,35.63,2009,7,0.311
885,22,4.47,33.84,2009,7,0.306
886,23,3.45,29.07,2009,7,0.29100000000000004
887,24,2.77,22.61,2009,7,0.12
924,13,2.38,21.87,2009,7,0.23600000000000002
925,14,2.69,22.41,2009,7,0.366
926,15,3.11,24.57,2009,7,0.381
927,16,3.4,27.58,2009,7,0.42100000000000004
928,17,3.56,31.28,2009,7,0.48100000000000004
929,18,3.68,35.47,2009,7,0.451
930,19,3.8,39.71,2009,7,0.466
931,20,3.89,43.47,2009,7,0.47600000000000003
932,21,3.84,46.48,2009,7,0.501
933,22,3.64,48.23,2009,7,0.42100000000000004
934,23,3.44,46.26,2009,7,0.251
935,24,3.52,37.67,2009,7,0.19
972,13,5.13,74.37,2009,7,0.226
973,14,4.29,70.09,2009,7,0.18
974,15,3.81,67.15,2009,7,0.065
975,16,4.2,71.49,2009,7,0.115
976,17,5.25,78.39,2009,7,0.306
977,18,6.47,83.68,2009,7,0.47100000000000003
978,19,7.39,87.37,2009,7,0.596
979,20,7.77,91.24,2009,7,0.657
980,21,7.48,97.26,2009,7,0.586
981,22,6.62,107.94,2009,7,0.5760000000000001
982,23,5.78,122.83,2009,7,0.627
983,24,5.32,135.99,2009,7,0.281
1020,13,5.56,130.67,2009,7,0.521
1021,14,5.24,128.12,2009,7,0.35100000000000003
1022,15,4.9,124.43,2009,7,0.536
1023,16,4.49,121.08,2009,7,0.617
1024,17,4.01,118.24,2009,7,0.5660000000000001
1025,18,3.55,115.94,2009,7,0.41100000000000003
1026,19,3.18,114.25,2009,7,0.29100000000000004
1027,20,2.98,112.57,2009,7,0.29100000000000004
1028,21,3.06,110.14,2009,7,0.391
1029,22,3.46,107.16,2009,7,0.446
1030,23,4.01,105.38,2009,7,0.496
1031,24,4.45,105.63,2009,7,0.276
1068,13,4.92,109.56,2009,7,0.075
1069,14,5.21,109.11,2009,7,0.18
1070,15,5.56,107.55,2009,7,0.21100000000000002
1071,16,6.05,104.78,2009,7,0.29600000000000004
1072,17,6.66,102.16,2009,7,0.29100000000000004
1073,18,7.26,100.85,2009,7,0.29600000000000004
1074,19,7.71,101.31,2009,7,0.376
1075,20,7.75,103.06,2009,7,0.401
1076,21,7.08,106.04,2009,7,0.371
1077,22,5.59,111.27,2009,7,0.28600000000000003
1078,23,3.91,120.86,2009,7,0.175
1079,24,2.79,134.42,2009,7,0.546
1116,13,3.29,131.96,2009,7,0.07
1117,14,3.19,125.21,2009,7,0.135
1118,15,3.29,117.35,2009,7,0.165
1119,16,3.42,114.11,2009,7,0.23600000000000002
1120,17,3.48,114.25,2009,7,0.306
1121,18,3.43,115.42,2009,7,0.336
1122,19,3.28,115.52,2009,7,0.29600000000000004
1123,20,3.16,112.23,2009,7,0.23600000000000002
1124,21,3.33,103.84,2009,7,0.201
1125,22,4.0,93.47,2009,7,0.29100000000000004
1126,23,4.96,87.97,2009,7,0.321
1127,24,5.81,88.97,2009,7,0.29100000000000004
1164,13,6.13,100.85,2009,7,0.326
1165,14,6.47,107.23,2009,7,0.486
1166,15,6.83,113.04,2009,7,0.451
1167,16,7.26,116.4,2009,7,0.5760000000000001
1168,17,7.73,117.99,2009,7,0.667
1169,18,8.24,118.91,2009,7,0.7120000000000001
1170,19,8.72,119.83,2009,7,0.787
1171,20,8.91,120.59,2009,7,0.8270000000000001
1172,21,8.45,120.92,2009,7,0.847
1173,22,7.16,120.52,2009,7,0.672
1174,23,5.49,119.12,2009,7,0.511
1175,24,4.07,116.39,2009,7,0.105
1212,13,2.73,107.12,2009,7,0.18
1213,14,2.9,102.36,2009,7,0.221
1214,15,3.25,101.07,2009,7,0.281
1215,16,3.34,100.61,2009,7,0.371
1216,17,3.19,101.04,2009,7,0.47600000000000003
1217,18,2.93,103.48,2009,7,0.41600000000000004
1218,19,2.7,109.13,2009,7,0.401
1219,20,2.6,117.55,2009,7,0.28600000000000003
1220,21,2.67,126.63,2009,7,0.221
1221,22,2.91,133.94,2009,7,0.19
1222,23,3.31,138.78,2009,7,0.316
1223,24,3.8,141.54,2009,7,0.21100000000000002
1260,13,4.36,128.19,2009,7,0.17
1261,14,4.76,135.78,2009,7,0.185
1262,15,5.14,139.65,2009,7,0.18
1263,16,5.43,138.25,2009,7,0.175
1264,17,5.65,133.82,2009,7,0.21100000000000002
1265,18,5.82,128.89,2009,7,0.276
1266,19,5.89,125.25,2009,7,0.24600000000000002
1267,20,5.7,123.04,2009,7,0.231
1268,21,5.12,122.12,2009,7,0.23600000000000002
1269,22,4.09,122.48,2009,7,0.231
1270,23,2.93,123.17,2009,7,0.21100000000000002
1271,24,2.06,120.62,2009,7,0.331
1308,13,2.31,110.3,2009,7,0.075
1309,14,2.66,96.88,2009,7,0.065
1310,15,3.0,86.56,2009,7,0.04
1311,16,3.01,76.47,2009,7,0.05
1312,17,2.89,65.67,2009,7,0.065
1313,18,2.9,57.36,2009,7,0.08
1314,19,3.13,55.4,2009,7,0.04
1315,20,3.45,56.28,2009,7,0.06
1316,21,3.69,55.61,2009,7,0.135
1317,22,3.74,50.78,2009,7,0.115
1318,23,3.67,42.5,2009,7,0.12
1319,24,3.59,32.28,2009,7,0.1
1356,13,3.74,23.59,2009,7,0.09
1357,14,4.03,11.43,2009,7,0.04
1358,15,4.53,2.85,2009,7,0.135
1359,16,5.12,359.73,2009,7,0.21600000000000003
1360,17,5.6,0.59,2009,7,0.226
1361,18,5.87,4.23,2009,7,0.21100000000000002
1362,19,5.9,10.01,2009,7,0.201
1363,20,5.8,16.13,2009,7,0.306
1364,21,5.67,19.94,2009,7,0.271
1365,22,5.49,19.56,2009,7,0.316
1366,23,5.25,18.23,2009,7,0.371
1367,24,4.9,21.19,2009,7,0.145
1404,13,3.84,17.5,2009,7,0.366
1405,14,3.72,20.91,2009,7,0.366
1406,15,3.53,25.53,2009,7,0.366
1407,16,3.23,33.08,2009,7,0.406
1408,17,2.94,42.67,2009,7,0.35600000000000004
1409,18,2.71,51.21,2009,7,0.281
1410,19,2.53,55.66,2009,7,0.326
1411,20,2.48,59.08,2009,7,0.47100000000000003
1412,21,2.73,65.86,2009,7,0.431
1413,22,3.41,75.81,2009,7,0.165
1414,23,4.25,84.93,2009,7,0.256
1415,24,4.81,93.74,2009,7,0.261
1452,13,5.22,118.23,2009,7,0.17
1453,14,5.46,116.18,2009,7,0.115
1454,15,5.69,112.63,2009,7,0.145
1455,16,5.95,108.8,2009,7,0.145
1456,17,6.16,105.0,2009,7,0.165
1457,18,6.19,101.04,2009,7,0.201
1458,19,5.98,96.73,2009,7,0.261
1459,20,5.54,92.91,2009,7,0.20600000000000002
1460,21,4.89,91.24,2009,7,0.251
1461,22,4.07,94.11,2009,7,0.256
1462,23,3.15,102.97,2009,7,0.391
1463,24,2.26,120.73,2009,7,0.331
1500,13,1.88,140.47,2009,7,0.15
1501,14,2.16,149.83,2009,7,0.135
1502,15,2.28,157.97,2009,7,0.145
1503,16,2.13,171.74,2009,7,0.20600000000000002
1504,17,1.85,190.57,2009,7,0.135
1505,18,1.46,211.4,2009,7,0.02
1506,19,0.82,242.67,2009,7,0.0
1507,20,0.8,324.4,2009,7,0.0
1508,21,1.73,350.72,2009,7,0.0
1509,22,2.66,351.95,2009,7,0.0
1510,23,3.35,350.95,2009,7,0.03
1511,24,3.63,353.47,2009,7,0.02
1548,13,3.79,18.43,2009,7,0.035
1549,14,3.66,26.39,2009,7,0.065
1550,15,3.54,32.16,2009,7,0.045
1551,16,3.46,32.74,2009,7,0.06
1552,17,3.34,30.87,2009,7,0.08
1553,18,3.1,31.14,2009,7,0.15
1554,19,2.68,38.57,2009,7,0.13
1555,20,2.2,56.24,2009,7,0.04
1556,21,1.95,86.63,2009,7,0.025
1557,22,2.2,120.54,2009,7,0.015
1558,23,2.82,141.46,2009,7,0.01
1559,24,3.24,150.33,2009,7,0.24100000000000002
1596,13,3.5,166.86,2009,7,0.03
1597,14,3.02,159.52,2009,7,0.095
1598,15,2.55,148.2,2009,7,0.08
1599,16,2.42,137.5,2009,7,0.175
1600,17,2.53,130.36,2009,7,0.18
1601,18,2.75,125.58,2009,7,0.1
1602,19,3.0,121.18,2009,7,0.07
1603,20,3.31,116.65,2009,7,0.075
1604,21,3.73,112.09,2009,7,0.1
1605,22,4.29,108.01,2009,7,0.055
1606,23,4.89,105.41,2009,7,0.1
1607,24,5.37,104.8,2009,7,0.075
1644,13,6.09,103.46,2009,7,0.09
1645,14,6.15,103.9,2009,7,0.11
1646,15,6.08,103.14,2009,7,0.175
1647,16,6.11,100.63,2009,7,0.185
1648,17,6.3,97.52,2009,7,0.256
1649,18,6.68,95.34,2009,7,0.23600000000000002
1650,19,7.19,94.93,2009,7,0.29600000000000004
1651,20,7.57,95.61,2009,7,0.331
1652,21,7.5,96.63,2009,7,0.451
1653,22,6.81,97.64,2009,7,0.381
1654,23,5.73,98.56,2009,7,0.386
1655,24,4.64,99.04,2009,7,0.005
1692,13,3.6,96.14,2009,7,0.261
1693,14,3.19,93.9,2009,7,0.17
1694,15,3.01,92.18,2009,7,0.195
1695,16,3.04,91.95,2009,7,0.20600000000000002
1696,17,3.14,92.41,2009,7,0.20600000000000002
1697,18,3.16,92.41,2009,7,0.24600000000000002
1698,19,3.03,91.25,2009,7,0.29100000000000004
1699,20,2.99,90.27,2009,7,0.311
1700,21,3.34,91.48,2009,7,0.256
1701,22,4.24,94.82,2009,7,0.276
1702,23,5.29,98.23,2009,7,0.316
1703,24,5.89,101.57,2009,7,0.316
1740,13,5.86,106.67,2009,7,0.226
1741,14,5.33,108.39,2009,7,0.21100000000000002
1742,15,4.75,108.95,2009,7,0.271
1743,16,4.39,107.17,2009,7,0.226
1744,17,4.28,104.14,2009,7,0.125
1745,18,4.35,102.03,2009,7,0.095
1746,19,4.49,102.23,2009,7,0.05
1747,20,4.52,103.85,2009,7,0.105
1748,21,4.24,105.85,2009,7,0.095
1749,22,3.55,107.89,2009,7,0.055
1750,23,2.74,111.16,2009,7,0.01
1751,24,2.23,117.22,2009,7,0.331
1788,13,2.45,133.54,2009,7,0.03
1789,14,2.73,135.41,2009,7,0.055
1790,15,2.79,132.6,2009,7,0.05
1791,16,2.38,123.24,2009,7,0.005
1792,17,1.84,105.04,2009,7,0.0
1793,18,1.53,83.26,2009,7,0.0
1794,19,1.37,74.43,2009,7,0.0
1795,20,1.17,77.66,2009,7,0.015
1796,21,0.94,83.72,2009,7,0.005
1797,22,0.68,78.62,2009,7,0.0
1798,23,0.48,55.05,2009,7,0.0
1799,24,0.43,26.83,2009,7,0.0
1836,13,0.98,354.08,2009,7,0.0
1837,14,0.71,5.06,2009,7,0.0
1838,15,0.54,29.22,2009,7,0.0
1839,16,0.59,38.88,2009,7,0.0
1840,17,0.74,30.19,2009,7,0.0
1841,18,0.94,16.67,2009,7,0.0
1842,19,1.16,4.23,2009,7,0.015
1843,20,1.35,354.17,2009,7,0.01
1844,21,1.4,345.76,2009,7,0.015
1845,22,1.3,336.96,2009,7,0.0
1846,23,1.2,325.47,2009,7,0.0
1847,24,1.31,314.6,2009,7,0.005
1884,13,0.94,300.61,2009,7,0.035
1885,14,1.1,279.31,2009,7,0.02
1886,15,1.35,281.09,2009,7,0.03
1887,16,1.7,298.59,2009,7,0.03
1888,17,2.23,313.29,2009,7,0.01
1889,18,2.67,318.74,2009,7,0.03
1890,19,2.75,315.27,2009,7,0.055
1891,20,2.65,305.46,2009,7,0.03
1892,21,2.66,293.33,2009,7,0.05
1893,22,2.89,284.99,2009,7,0.08
1894,23,3.2,281.86,2009,7,0.18
1895,24,3.46,282.91,2009,7,0.115
1932,13,3.34,306.67,2009,7,0.06
1933,14,3.29,300.97,2009,7,0.045
1934,15,3.21,296.91,2009,7,0.12
1935,16,3.15,297.5,2009,7,0.085
1936,17,3.12,301.18,2009,7,0.06
1937,18,3.15,304.93,2009,7,0.025
1938,19,3.21,306.51,2009,7,0.01
1939,20,3.27,307.03,2009,7,0.065
1940,21,3.28,308.38,2009,7,0.14
1941,22,3.23,311.66,2009,7,0.1
1942,23,3.13,315.02,2009,7,0.05
1943,24,2.95,315.52,2009,7,0.04
1980,13,2.35,321.43,2009,7,0.045
1981,14,2.59,324.18,2009,7,0.075
1982,15,2.83,323.14,2009,7,0.155
1983,16,2.89,318.59,2009,7,0.135
1984,17,2.83,312.13,2009,7,0.13
1985,18,2.68,305.77,2009,7,0.115
1986,19,2.48,301.36,2009,7,0.115
1987,20,2.35,298.45,2009,7,0.085
1988,21,2.44,296.31,2009,7,0.11
1989,22,2.86,294.86,2009,7,0.02
1990,23,3.43,294.98,2009,7,0.04
1991,24,3.92,297.03,2009,7,0.13
2028,13,3.75,300.03,2009,7,0.201
2029,14,4.26,301.67,2009,7,0.085
2030,15,4.6,305.33,2009,7,0.05
2031,16,4.68,311.64,2009,7,0.1
2032,17,4.64,319.3,2009,7,0.13
2033,18,4.57,326.0,2009,7,0.13
2034,19,4.46,329.57,2009,7,0.16
2035,20,4.21,330.48,2009,7,0.17
2036,21,3.71,329.76,2009,7,0.145
2037,22,2.93,328.1,2009,7,0.155
2038,23,2.1,325.76,2009,7,0.095
2039,24,1.5,324.53,2009,7,0.02
2076,13,1.9,296.86,2009,7,0.08
2077,14,2.14,297.51,2009,7,0.095
2078,15,2.32,300.96,2009,7,0.145
2079,16,2.25,302.75,2009,7,0.261
2080,17,2.07,302.0,2009,7,0.19
2081,18,1.96,297.65,2009,7,0.201
2082,19,2.1,291.0,2009,7,0.14
2083,20,2.48,287.41,2009,7,0.11
2084,21,2.99,289.32,2009,7,0.04
2085,22,3.55,295.08,2009,7,0.055
2086,23,4.07,298.12,2009,7,0.095
2087,24,4.38,293.71,2009,7,0.201
2124,13,5.07,287.42,2009,7,0.17
2125,14,5.57,281.24,2009,7,0.21100000000000002
2126,15,5.78,272.48,2009,7,0.17
2127,16,5.77,259.52,2009,7,0.09
2128,17,5.77,244.03,2009,7,0.05
2129,18,5.81,229.09,2009,7,0.005
2130,19,5.7,216.22,2009,7,0.0
2131,20,5.33,203.79,2009,7,0.0
2132,21,4.78,189.43,2009,7,0.005
2133,22,4.22,171.14,2009,7,0.045
2134,23,3.83,150.77,2009,7,0.075
2135,24,3.46,132.59,2009,7,0.09
2172,13,1.02,136.04,2009,7,0.01
2173,14,1.01,125.12,2009,7,0.005
2174,15,1.04,114.79,2009,7,0.0
2175,16,1.25,102.73,2009,7,0.0
2176,17,1.59,94.63,2009,7,0.005
2177,18,1.97,91.54,2009,7,0.02
2178,19,2.28,92.15,2009,7,0.025
2179,20,2.52,94.5,2009,7,0.015
2180,21,2.71,97.3,2009,7,0.0
2181,22,2.85,99.62,2009,7,0.0
2182,23,2.95,100.36,2009,7,0.0
2183,24,3.04,98.43,2009,7,0.015
2220,13,3.08,106.5,2009,7,0.03
2221,14,3.08,106.75,2009,7,0.045
2222,15,2.95,106.47,2009,7,0.045
2223,16,2.76,106.41,2009,7,0.06
2224,17,2.67,106.53,2009,7,0.09
2225,18,2.83,106.51,2009,7,0.07
2226,19,3.31,106.11,2009,7,0.125
2227,20,3.78,105.32,2009,7,0.125
2228,21,3.79,103.84,2009,7,0.135
2229,22,3.08,100.26,2009,7,0.18
2230,23,2.03,89.45,2009,7,0.105
2231,24,1.38,59.65,2009,7,0.04
2268,13,1.55,52.59,2009,7,0.05
2269,14,1.99,39.27,2009,7,0.03
2270,15,2.47,34.2,2009,7,0.0
2271,16,2.71,31.9,2009,7,0.0
2272,17,2.72,29.89,2009,7,0.025
2273,18,2.6,26.74,2009,7,0.035
2274,19,2.47,21.42,2009,7,0.0
2275,20,2.51,15.03,2009,7,0.075
2276,21,2.87,10.57,2009,7,0.266
2277,22,3.6,9.26,2009,7,0.261
2278,23,4.39,7.9,2009,7,0.371
2279,24,4.92,3.92,2009,7,0.316
2316,13,5.28,6.34,2009,7,0.221
2317,14,5.42,3.97,2009,7,0.231
2318,15,5.51,359.2,2009,7,0.266
2319,16,5.74,352.97,2009,7,0.20600000000000002
2320,17,6.25,347.7,2009,7,0.185
2321,18,7.1,345.58,2009,7,0.175
2322,19,8.19,347.14,2009,7,0.28600000000000003
2323,20,8.95,351.15,2009,7,0.09
2324,21,8.7,357.96,2009,7,0.0
2325,22,7.19,10.85,2009,7,0.0
2326,23,5.56,33.02,2009,7,0.0
2327,24,4.7,58.06,2009,7,0.12
2364,13,3.14,42.85,2009,7,0.045
2365,14,2.83,58.57,2009,7,0.055
2366,15,2.83,68.97,2009,7,0.13
2367,16,3.07,71.39,2009,7,0.18
2368,17,3.33,68.82,2009,7,0.19
2369,18,3.42,64.52,2009,7,0.18
2370,19,3.21,59.5,2009,7,0.311
2371,20,2.89,52.31,2009,7,0.261
2372,21,2.78,42.57,2009,7,0.15
2373,22,3.11,33.91,2009,7,0.13
2374,23,3.74,29.86,2009,7,0.08
2375,24,4.43,30.12,2009,7,0.065
2412,13,5.0,39.75,2009,7,0.08
2413,14,5.41,45.23,2009,7,0.07
2414,15,5.77,49.43,2009,7,0.145
2415,16,6.03,50.72,2009,7,0.165
2416,17,6.16,51.22,2009,7,0.195
2417,18,6.15,53.61,2009,7,0.185
2418,19,6.05,59.6,2009,7,0.17
2419,20,5.89,66.92,2009,7,0.17
2420,21,5.55,72.3,2009,7,0.135
2421,22,4.87,73.08,2009,7,0.055
2422,23,4.03,69.53,2009,7,0.04
2423,24,3.28,63.26,2009,7,0.015
2460,13,2.68,60.23,2009,7,0.005
2461,14,2.49,56.52,2009,7,0.015
2462,15,2.49,53.74,2009,7,0.025
2463,16,2.63,52.28,2009,7,0.055
2464,17,2.81,52.58,2009,7,0.06
2465,18,2.97,54.94,2009,7,0.07
2466,19,3.05,59.65,2009,7,0.06
2467,20,3.16,66.28,2009,7,0.09
2468,21,3.42,73.58,2009,7,0.135
2469,22,3.88,79.66,2009,7,0.095
2470,23,4.45,83.07,2009,7,0.105
2471,24,4.98,83.57,2009,7,0.1
2508,13,6.17,81.41,2009,7,0.16
2509,14,6.63,82.49,2009,7,0.281
2510,15,6.86,84.07,2009,7,0.316
2511,16,6.8,86.08,2009,7,0.271
2512,17,6.59,87.64,2009,7,0.321
2513,18,6.44,87.38,2009,7,0.251
